ann_id,image_id,file_name,orientation,face_visible,num_keypoints,area,bbox_h,gt_shoulder_sign,detector,n_person_det,top1_score,top1_iou,best_iou,best_rank,top1_mask_iou,top1_mask_precision,top1_mask_recall,det_latency_ms,pose_oks_raw,pose_oks_corrected,pose_pck02_corrected,pose_n_scored,pose_chirality_swapped,pose_chirality_margin,pose_n_chir,pose_pred_shoulder_sign,pose_conf_mean
429749,520832,000000520832.jpg,REAR,0,13,9605.0,221.0,1,rtmdet_ins_tiny,5,0.8421,0.9329,0.9329,0,0.7441,0.7725,0.9530,2422.9,0.9113376652436277,0.9113376652436277,1.0,11,0,-0.34020934505854783,10,1,0.7540159891633427
429749,520832,000000520832.jpg,REAR,0,13,9605.0,221.0,1,rtmdet_nano_person,36,0.8485,0.9535,0.9535,0,,,,506.4,0.9112525409977077,0.9112525409977077,1.0,11,0,-0.34194915803507847,10,1,0.7599244801437154
429874,157928,000000157928.jpg,FRONT,3,16,26100.8,341.6,-1,gt_box,,,1.0,1.0,0,,,,,0.9677290129899732,0.9677290129899732,1.0,16,0,-0.357792840424105,12,-1,0.8541840875850004
429874,157928,000000157928.jpg,FRONT,3,16,26100.8,341.6,-1,rtmdet_ins_s,9,0.9080,0.9315,0.9315,0,0.9332,0.9429,0.9891,3507.7,0.9684263898403955,0.9684263898403955,1.0,16,0,-0.3588914155392228,12,-1,0.8522788216085995
429874,157928,000000157928.jpg,FRONT,3,16,26100.8,341.6,-1,rtmdet_ins_tiny,16,0.9009,0.9538,0.9538,0,0.9282,0.9410,0.9856,2258.4,0.9636326581299807,0.9636326581299807,1.0,16,0,-0.36184776403412366,12,-1,0.8499919912394356
429874,157928,000000157928.jpg,FRONT,3,16,26100.8,341.6,-1,rtmdet_nano_person,32,0.8742,0.9683,0.9683,0,,,,426.9,0.9649836057699184,0.9649836057699184,1.0,16,0,-0.3581527712819782,12,-1,0.8493385139633628
429906,85772,000000085772.jpg,FRONT,3,14,43522.8,352.5,-1,gt_box,,,1.0,1.0,0,,,,,0.9796978618166526,0.9796978618166526,1.0,14,0,-0.6088839150926143,10,-1,0.877445680253646
429906,85772,000000085772.jpg,FRONT,3,14,43522.8,352.5,-1,rtmdet_ins_s,1,0.9262,0.9279,0.9279,0,0.9286,0.9481,0.9784,1684.7,0.9766786415202979,0.9766786415202979,1.0,14,0,-0.6063860288864594,10,-1,0.8920199590570786
429906,85772,000000085772.jpg,FRONT,3,14,43522.8,352.5,-1,rtmdet_ins_tiny,7,0.8901,0.9493,0.9493,0,0.9276,0.9496,0.9756,2354.0,0.9770572525349859,0.9770572525349859,1.0,14,0,-0.6051248295514491,10,-1,0.872860708657433
429906,85772,000000085772.jpg,FRONT,3,14,43522.8,352.5,-1,rtmdet_nano_person,2,0.9397,0.9635,0.9635,0,,,,107.4,0.9781166291079925,0.9781166291079925,1.0,14,0,-0.60252795217371,10,-1,0.8886872880599078
430057,311002,000000311002.jpg,FRONT,3,15,4564.2,147.8,-1,gt_box,,,1.0,1.0,0,,,,,0.9588201951196782,0.9588201951196782,1.0,15,0,-0.444312927522712,10,-1,0.791644226102268
430057,311002,000000311002.jpg,FRONT,3,15,4564.2,147.8,-1,rtmdet_ins_s,27,0.8762,0.9150,0.9150,0,0.8803,0.9199,0.9534,3149.6,0.9618680496460261,0.9618680496460261,1.0,15,0,-0.43782321061180873,10,-1,0.8073165644617641
430057,311002,000000311002.jpg,FRONT,3,15,4564.2,147.8,-1,rtmdet_ins_tiny,28,0.8434,0.9420,0.9420,0,0.8751,0.9296,0.9371,2466.3,0.9669070530289007,0.9669070530289007,1.0,15,0,-0.44337655103341517,10,-1,0.8111724660677069
430057,311002,000000311002.jpg,FRONT,3,15,4564.2,147.8,-1,rtmdet_nano_person,53,0.7312,0.0000,0.7791,9,,,,556.4,2.426588163710231e-11,2.224012435095015e-10,0.0,15,1,0.0067562438979289485,10,1,0.33459896287497354
430106,281414,000000281414.jpg,FRONT,3,16,48350.6,472.3,-1,gt_box,,,1.0,1.0,0,,,,,0.9646595613221248,0.9646595613221248,1.0,16,0,-0.48337392954189423,12,-1,0.8626072827507468
430106,281414,000000281414.jpg,FRONT,3,16,48350.6,472.3,-1,rtmdet_ins_s,3,0.9206,0.9440,0.9440,0,0.9308,0.9632,0.9651,3599.9,0.9600025721541647,0.9600025721541647,1.0,16,0,-0.47888011416164533,12,-1,0.8640423557337593
430106,281414,000000281414.jpg,FRONT,3,16,48350.6,472.3,-1,rtmdet_ins_tiny,2,0.8084,0.8955,0.8955,0,0.9115,0.9516,0.9559,4281.1,0.965113835761373,0.965113835761373,1.0,16,0,-0.4795439223317082,12,-1,0.8721442134941325
430106,281414,000000281414.jpg,FRONT,3,16,48350.6,472.3,-1,rtmdet_nano_person,37,0.8675,0.9790,0.9790,0,,,,655.9,0.9640986493412399,0.9640986493412399,1.0,16,0,-0.48129196068890445,12,-1,0.8622418151182287
430174,132796,000000132796.jpg,OBLIQUE,2,15,16628.0,331.7,-1,gt_box,,,1.0,1.0,0,,,,,0.9563034264469027,0.9563034264469027,1.0,12,0,-0.26660867279430395,6,-1,0.7813395086456748
430174,132796,000000132796.jpg,OBLIQUE,2,15,16628.0,331.7,-1,rtmdet_ins_s,28,0.8828,0.9042,0.9042,0,0.8639,0.9240,0.9299,3646.2,0.9417819541832945,0.9417819541832945,1.0,12,0,-0.2700608073015761,6,-1,0.7812635372666752
430174,132796,000000132796.jpg,OBLIQUE,2,15,16628.0,331.7,-1,rtmdet_ins_tiny,24,0.8554,0.9419,0.9419,0,0.8553,0.9258,0.9183,1004.6,0.9381661631817577,0.9381661631817577,1.0,12,0,-0.2709811297773759,6,-1,0.782634370467242
430174,132796,000000132796.jpg,OBLIQUE,2,15,16628.0,331.7,-1,rtmdet_nano_person,33,0.8415,0.9070,0.9070,0,,,,178.5,0.9439774728940971,0.9439774728940971,1.0,12,0,-0.27533562432928926,6,-1,0.7772617567988003
430181,345361,000000345361.jpg,FRONT,3,16,22979.9,304.7,-1,gt_box,,,1.0,1.0,0,,,,,0.9183391264719623,0.9183391264719623,1.0,16,0,-0.5637559689146632,10,-1,0.7896871461587793
430181,345361,000000345361.jpg,FRONT,3,16,22979.9,304.7,-1,rtmdet_ins_s,11,0.8733,0.8412,0.8412,0,0.8516,0.9787,0.8677,2533.8,0.9235091802827515,0.9235091802827515,1.0,16,0,-0.5617653400333019,10,-1,0.7648030905162587
430181,345361,000000345361.jpg,FRONT,3,16,22979.9,304.7,-1,rtmdet_ins_tiny,14,0.8347,0.9258,0.9258,0,0.8671,0.9798,0.8829,1449.9,0.9167643783436517,0.9167643783436517,0.9375,16,0,-0.5658739444295184,10,-1,0.7665991239687976
430181,345361,000000345361.jpg,FRONT,3,16,22979.9,304.7,-1,rtmdet_nano_person,26,0.8420,0.7978,0.7978,0,,,,412.7,0.9314214882636977,0.9314214882636977,1.0,16,0,-0.5718756741232548,10,-1,0.7449247609166538
430355,343496,000000343496.jpg,OBLIQUE,2,14,4022.4,120.1,1,gt_box,,,1.0,1.0,0,,,,,0.9749123268482969,0.9749123268482969,1.0,14,0,-0.26524315599749465,12,1,0.7276341950192171
430355,343496,000000343496.jpg,OBLIQUE,2,14,4022.4,120.1,1,rtmdet_ins_s,15,0.8052,0.8593,0.8593,0,0.6065,0.9485,0.6272,2222.7,0.978521239831063,0.978521239831063,1.0,14,0,-0.2630498181620474,12,1,0.7373751962886137
430355,343496,000000343496.jpg,OBLIQUE,2,14,4022.4,120.1,1,rtmdet_ins_tiny,13,0.7034,0.8527,0.8527,0,0.5341,0.9529,0.5486,1385.9,0.977460840368933,0.977460840368933,1.0,14,0,-0.26030457141968455,12,1,0.7322327810175279
430355,343496,000000343496.jpg,OBLIQUE,2,14,4022.4,120.1,1,rtmdet_nano_person,18,0.7988,0.9043,0.9043,0,,,,175.8,0.974811146102476,0.974811146102476,1.0,14,0,-0.25840342221786766,12,1,0.728347897529602
430413,457884,000000457884.jpg,FRONT,3,16,2933.9,101.3,-1,gt_box,,,1.0,1.0,0,,,,,0.9486953645213807,0.9486953645213807,1.0,16,0,-0.45900951165757115,10,-1,0.8389107795322642
430413,457884,000000457884.jpg,FRONT,3,16,2933.9,101.3,-1,rtmdet_ins_s,23,0.9380,0.8133,0.8133,0,0.7487,0.9107,0.8080,2140.7,0.9441364277980675,0.9441364277980675,1.0,16,0,-0.45805027248376695,10,-1,0.8366793849888969
430413,457884,000000457884.jpg,FRONT,3,16,2933.9,101.3,-1,rtmdet_ins_tiny,32,0.9166,0.8000,0.8000,0,0.7241,0.9295,0.7661,2890.0,0.9510430110934524,0.9510430110934524,1.0,16,0,-0.4566394547303678,10,-1,0.8232654788914848
430413,457884,000000457884.jpg,FRONT,3,16,2933.9,101.3,-1,rtmdet_nano_person,39,0.8929,0.8101,0.8101,0,,,,264.4,0.9436819422855187,0.9436819422855187,1.0,16,0,-0.457331541250916,10,-1,0.8283011983422672
430570,325483,000000325483.jpg,FRONT,3,12,43715.0,376.4,-1,gt_box,,,1.0,1.0,0,,,,,0.9856691250833776,0.9856691250833776,1.0,12,0,-0.4210438929691199,8,-1,0.7407136953928891
430570,325483,000000325483.jpg,FRONT,3,12,43715.0,376.4,-1,rtmdet_ins_s,3,0.9342,0.9762,0.9762,0,0.9628,0.9793,0.9828,2557.7,0.9785379992988177,0.9785379992988177,1.0,12,0,-0.4232918129118533,8,-1,0.7592955433270511
430570,325483,000000325483.jpg,FRONT,3,12,43715.0,376.4,-1,rtmdet_ins_tiny,5,0.9073,0.9744,0.9744,0,0.9546,0.9760,0.9775,3319.2,0.9749550665757288,0.9749550665757288,1.0,12,0,-0.4226925307051775,8,-1,0.7487931610906825
430570,325483,000000325483.jpg,FRONT,3,12,43715.0,376.4,-1,rtmdet_nano_person,35,0.8459,0.9879,0.9879,0,,,,810.6,0.9834484521565942,0.9834484521565942,1.0,12,0,-0.42197404565089514,8,-1,0.7458002462106592
430662,188592,000000188592.jpg,FRONT,3,16,95392.6,512.1,-1,gt_box,,,1.0,1.0,0,,,,,0.956615249523673,0.956615249523673,1.0,16,0,-0.4738284337009278,12,-1,0.8016920703298905
430662,188592,000000188592.jpg,FRONT,3,16,95392.6,512.1,-1,rtmdet_ins_s,6,0.8626,0.8946,0.8946,0,0.9623,0.9752,0.9864,4951.8,0.9773668250486545,0.9773668250486545,1.0,16,0,-0.5010671493278035,12,-1,0.8314582950928632
430662,188592,000000188592.jpg,FRONT,3,16,95392.6,512.1,-1,rtmdet_ins_tiny,4,0.8574,0.9239,0.9239,0,0.9509,0.9661,0.9838,3019.2,0.978774730068848,0.978774730068848,1.0,16,0,-0.5010637794297976,12,-1,0.8236475797260508
430662,188592,000000188592.jpg,FRONT,3,16,95392.6,512.1,-1,rtmdet_nano_person,11,0.7906,0.8282,0.8282,0,,,,1016.3,0.9472655805030596,0.9472655805030596,0.9375,16,0,-0.46684508559280746,12,-1,0.8252383225104388
430925,464144,000000464144.jpg,FRONT,3,15,43866.6,390.9,-1,gt_box,,,1.0,1.0,0,,,,,0.978043273332622,0.978043273332622,1.0,15,0,-0.4164797320866313,12,-1,0.8783939375596888
430925,464144,000000464144.jpg,FRONT,3,15,43866.6,390.9,-1,rtmdet_ins_s,11,0.9386,0.9422,0.9422,0,0.9319,0.9643,0.9652,2927.0,0.9707347222273193,0.9707347222273193,1.0,15,0,-0.41411617505519155,12,-1,0.8864493159686818
430925,464144,000000464144.jpg,FRONT,3,15,43866.6,390.9,-1,rtmdet_ins_tiny,8,0.9311,0.9237,0.9237,0,0.9294,0.9640,0.9629,1609.4,0.9793052726152618,0.9793052726152618,1.0,15,0,-0.41739622338742954,12,-1,0.886616941760568
430925,464144,000000464144.jpg,FRONT,3,15,43866.6,390.9,-1,rtmdet_nano_person,8,0.9012,0.9289,0.9289,0,,,,405.0,0.9676262720613054,0.9676262720613054,1.0,15,0,-0.4175872509396319,12,-1,0.8824385614956126
430983,33368,000000033368.jpg,FRONT,3,16,28064.3,392.6,-1,gt_box,,,1.0,1.0,0,,,,,0.9458426183074385,0.9458426183074385,1.0,16,0,-0.37051423075448703,12,-1,0.8959519722882439
430983,33368,000000033368.jpg,FRONT,3,16,28064.3,392.6,-1,rtmdet_ins_s,4,0.8800,0.9060,0.9060,0,0.9044,0.9563,0.9434,1095.4,0.9716100896434761,0.9716100896434761,1.0,16,0,-0.36960787355461017,12,-1,0.9000568004215465
430983,33368,000000033368.jpg,FRONT,3,16,28064.3,392.6,-1,rtmdet_ins_tiny,2,0.8655,0.8951,0.8951,0,0.9071,0.9560,0.9466,2790.2,0.9752904264928031,0.9752904264928031,1.0,16,0,-0.37172486256870196,12,-1,0.8916160920087028
430983,33368,000000033368.jpg,FRONT,3,16,28064.3,392.6,-1,rtmdet_nano_person,1,0.8672,0.9331,0.9331,0,,,,332.6,0.9825290702590976,0.9825290702590976,1.0,16,0,-0.3736236162843249,12,-1,0.8932990011046914
430991,347265,000000347265.jpg,FRONT,3,16,4269.1,141.7,-1,gt_box,,,1.0,1.0,0,,,,,0.9591952244574743,0.9591952244574743,1.0,16,0,-0.4487666463599186,12,-1,0.8515073025927824
430991,347265,000000347265.jpg,FRONT,3,16,4269.1,141.7,-1,rtmdet_ins_s,3,0.9262,0.9604,0.9604,0,0.9240,0.9351,0.9873,1875.8,0.9601422959985941,0.9601422959985941,1.0,16,0,-0.4509240713512766,12,-1,0.8502471867729636
430991,347265,000000347265.jpg,FRONT,3,16,4269.1,141.7,-1,rtmdet_ins_tiny,5,0.9236,0.9097,0.9097,0,0.9217,0.9383,0.9812,910.0,0.9636800905799006,0.9636800905799006,1.0,16,0,-0.452719182275416,12,-1,0.8506766557693481
430991,347265,000000347265.jpg,FRONT,3,16,4269.1,141.7,-1,rtmdet_nano_person,11,0.8336,0.9479,0.9479,0,,,,216.0,0.9486512024728883,0.9486512024728883,1.0,16,0,-0.4485241826513215,12,-1,0.8484608706306008
431070,31217,000000031217.jpg,OBLIQUE,2,15,5010.5,159.7,1,gt_box,,,1.0,1.0,0,,,,,0.9673394745878909,0.9673394745878909,1.0,15,0,-0.298237884540671,12,1,0.815720351303325
431070,31217,000000031217.jpg,OBLIQUE,2,15,5010.5,159.7,1,rtmdet_ins_s,1,0.9611,0.9426,0.9426,0,0.8805,0.8986,0.9777,1651.2,0.9661617404395378,0.9661617404395378,1.0,15,0,-0.29629258226235383,12,1,0.8092678154216093
431070,31217,000000031217.jpg,OBLIQUE,2,15,5010.5,159.7,1,rtmdet_ins_tiny,2,0.9068,0.9453,0.9453,0,0.8854,0.9093,0.9711,1898.2,0.968814093531207,0.968814093531207,1.0,15,0,-0.29660603833668575,12,1,0.7967100003186394
431070,31217,000000031217.jpg,OBLIQUE,2,15,5010.5,159.7,1,rtmdet_nano_person,13,0.9183,0.9623,0.9623,0,,,,309.3,0.9674309032081957,0.9674309032081957,1.0,15,0,-0.29887335315505326,12,1,0.8102787312339333
431114,378454,000000378454.jpg,REAR,0,12,10891.7,141.2,1,gt_box,,,1.0,1.0,0,,,,,0.8644038869423749,0.8644038869423749,0.9090909090909091,11,0,-0.4932381283242328,10,1,0.6544892507440904
431114,378454,000000378454.jpg,REAR,0,12,10891.7,141.2,1,rtmdet_ins_s,4,0.8760,0.9718,0.9718,0,0.9062,0.9554,0.9463,1367.5,0.8619778819889444,0.8619778819889444,1.0,11,0,-0.50052314876577,10,1,0.6370906181195203
431114,378454,000000378454.jpg,REAR,0,12,10891.7,141.2,1,rtmdet_ins_tiny,1,0.7945,0.9594,0.9594,0,0.9025,0.9568,0.9409,1399.4,0.861429346498631,0.861429346498631,0.9090909090909091,11,0,-0.492260351009843,10,1,0.6521872089189642
431114,378454,000000378454.jpg,REAR,0,12,10891.7,141.2,1,rtmdet_nano_person,4,0.8609,0.9607,0.9607,0,,,,212.6,0.8618394309315935,0.8618394309315935,0.9090909090909091,11,0,-0.4972019742092555,10,1,0.6421462122131797
431384,83540,000000083540.jpg,FRONT,3,16,4783.6,175.2,-1,gt_box,,,1.0,1.0,0,,,,,0.9176088411534034,0.9176088411534034,1.0,16,0,-0.0320210859522525,12,-1,0.7381127441630644
431384,83540,000000083540.jpg,FRONT,3,16,4783.6,175.2,-1,rtmdet_ins_s,32,0.8330,0.9272,0.9272,0,0.8572,0.9822,0.8707,3253.7,0.9155786381785928,0.9155786381785928,1.0,16,0,-0.03978464456004762,12,-1,0.7613289917216581
431384,83540,000000083540.jpg,FRONT,3,16,4783.6,175.2,-1,rtmdet_ins_tiny,56,0.8122,0.8842,0.8842,0,0.8535,0.9821,0.8670,2658.4,0.9142059265629636,0.9142059265629636,1.0,16,0,-0.04406295199182491,12,-1,0.7583772014169132
431384,83540,000000083540.jpg,FRONT,3,16,4783.6,175.2,-1,rtmdet_nano_person,60,0.7665,0.9138,0.9138,0,,,,238.8,0.9187709589606201,0.9187709589606201,1.0,16,0,-0.04143312559334747,12,-1,0.7611742580638212
431398,476514,000000476514.jpg,FRONT,3,16,61182.4,571.9,-1,gt_box,,,1.0,1.0,0,,,,,0.8850967129188396,0.8850967129188396,0.9375,16,0,-0.16325060308958253,12,-1,0.7764002575593836
431398,476514,000000476514.jpg,FRONT,3,16,61182.4,571.9,-1,rtmdet_ins_s,8,0.8706,0.0954,0.9475,1,0.0001,0.0002,0.0001,3744.0,0.08703461955155026,0.08703461955155026,0.0,16,0,-0.02242201074496808,12,-1,0.8632897682049695
431398,476514,000000476514.jpg,FRONT,3,16,61182.4,571.9,-1,rtmdet_ins_tiny,9,0.8532,0.1049,0.9390,1,0.0001,0.0002,0.0001,1995.0,0.08763482452473759,0.08763482452473759,0.0,16,0,-0.022162487595291935,12,-1,0.8544764203183791
431398,476514,000000476514.jpg,FRONT,3,16,61182.4,571.9,-1,rtmdet_nano_person,17,0.7065,0.1024,0.9624,1,,,,271.7,0.08802943988518779,0.08802943988518779,0.0,16,0,-0.02276881337555403,12,-1,0.8569857162587783
431400,224222,000000224222.jpg,FRONT,3,16,2999.5,112.9,1,gt_box,,,1.0,1.0,0,,,,,0.9562085894122521,0.9562085894122521,1.0,16,0,-0.3845348791372987,12,-1,0.8074117513263926
431400,224222,000000224222.jpg,FRONT,3,16,2999.5,112.9,1,rtmdet_ins_s,1,0.8746,0.9235,0.9235,0,0.8976,0.9502,0.9419,2203.3,0.9459322034238133,0.9459322034238133,1.0,16,0,-0.3813798665822818,12,-1,0.8360306129736059
431400,224222,000000224222.jpg,FRONT,3,16,2999.5,112.9,1,rtmdet_ins_tiny,8,0.8455,0.9428,0.9428,0,0.8965,0.9573,0.9339,1984.3,0.9493274711002078,0.9493274711002078,1.0,16,0,-0.3805517982510758,12,-1,0.8335022575715009
431400,224222,000000224222.jpg,FRONT,3,16,2999.5,112.9,1,rtmdet_nano_person,11,0.8367,0.9283,0.9283,0,,,,248.4,0.9405615644770726,0.9405615644770726,1.0,16,0,-0.37660885224329294,12,-1,0.8385313609067131
431511,409198,000000409198.jpg,OBLIQUE,2,15,32741.3,345.4,-1,gt_box,,,1.0,1.0,0,,,,,0.9580397826460666,0.9580397826460666,1.0,15,0,-0.22166299964332026,12,0,0.8547477406613967
431511,409198,000000409198.jpg,OBLIQUE,2,15,32741.3,345.4,-1,rtmdet_ins_s,4,0.9473,0.9253,0.9253,0,0.8594,0.9916,0.8657,4182.8,0.9462473611647414,0.9462473611647414,1.0,15,0,-0.21812501337692825,12,0,0.8400899837998783
431511,409198,000000409198.jpg,OBLIQUE,2,15,32741.3,345.4,-1,rtmdet_ins_tiny,7,0.9446,0.9415,0.9415,0,0.8614,0.9911,0.8682,1079.9,0.9554823104271087,0.9554823104271087,1.0,15,0,-0.22312712278950406,12,-1,0.8438471520648283
431511,409198,000000409198.jpg,OBLIQUE,2,15,32741.3,345.4,-1,rtmdet_nano_person,41,0.9030,0.9064,0.9064,0,,,,743.8,0.9492420978702467,0.9492420978702467,1.0,15,0,-0.21999078071426525,12,0,0.8337359042728648
431516,477288,000000477288.jpg,REAR,0,8,41118.3,327.9,1,gt_box,,,1.0,1.0,0,,,,,0.9746626501029778,0.9746626501029778,1.0,8,0,-0.3759654213866538,4,1,0.6040478751939886
431516,477288,000000477288.jpg,REAR,0,8,41118.3,327.9,1,rtmdet_ins_s,52,0.8978,0.9530,0.9530,0,0.9292,0.9685,0.9582,4124.8,0.9687201658040789,0.9687201658040789,1.0,8,0,-0.38005388763779485,4,1,0.6076995993361753
431516,477288,000000477288.jpg,REAR,0,8,41118.3,327.9,1,rtmdet_ins_tiny,67,0.8138,0.9487,0.9487,0,0.9038,0.9835,0.9178,2394.6,0.9641337604580424,0.9641337604580424,1.0,8,0,-0.37140105133796114,4,1,0.6045236307031968
431516,477288,000000477288.jpg,REAR,0,8,41118.3,327.9,1,rtmdet_nano_person,93,0.6664,0.8443,0.8443,0,,,,270.7,0.9638874033262882,0.9638874033262882,1.0,8,0,-0.37780665894390253,4,1,0.6015966446960673
431627,439525,000000439525.jpg,PROFILE,1,14,97871.1,479.6,-1,gt_box,,,1.0,1.0,0,,,,,0.529807234531429,0.529807234531429,0.6,10,0,-0.3194522023517592,8,-1,0.48143350201494556
431627,439525,000000439525.jpg,PROFILE,1,14,97871.1,479.6,-1,rtmdet_ins_s,12,0.8457,0.8386,0.8386,0,0.6285,0.8605,0.6998,2688.9,0.39668262672635024,0.39668262672635024,0.4,10,0,-0.1424744295961292,8,-1,0.5724043986376595
431627,439525,000000439525.jpg,PROFILE,1,14,97871.1,479.6,-1,rtmdet_ins_tiny,10,0.7955,0.8611,0.8611,0,0.7870,0.8731,0.8886,2974.8,0.5216372637319846,0.5216372637319846,0.6,10,0,-0.3432735534881945,8,-1,0.5063478052616119
431627,439525,000000439525.jpg,PROFILE,1,14,97871.1,479.6,-1,rtmdet_nano_person,56,0.6800,0.8515,0.8515,0,,,,265.0,0.37089332868183733,0.37089332868183733,0.4,10,0,-0.127225122322777,8,-1,0.6150490168262931
431640,88848,000000088848.jpg,FRONT,3,12,6226.1,144.8,-1,gt_box,,,1.0,1.0,0,,,,,0.9581164445797714,0.9581164445797714,1.0,11,0,-0.41502508935428306,8,-1,0.7171125341864193
431640,88848,000000088848.jpg,FRONT,3,12,6226.1,144.8,-1,rtmdet_ins_s,19,0.8610,0.8830,0.8830,0,0.8424,0.8711,0.9623,4182.9,0.9627873844370683,0.9627873844370683,1.0,11,0,-0.42022780814515276,8,-1,0.711612813612994
431640,88848,000000088848.jpg,FRONT,3,12,6226.1,144.8,-1,rtmdet_ins_tiny,33,0.8173,0.0506,0.8956,1,0.0000,0.0000,0.0000,1457.7,0.009528773894645313,0.009528773894645313,0.0,11,0,-0.028865098936413203,8,-1,0.6892940700054169
431640,88848,000000088848.jpg,FRONT,3,12,6226.1,144.8,-1,rtmdet_nano_person,89,0.7289,0.8817,0.8817,0,,,,630.9,0.9648548460399489,0.9648548460399489,1.0,11,0,-0.4178582366799613,8,-1,0.7042188854778514
431674,215259,000000215259.jpg,OBLIQUE,2,15,18464.5,354.3,-1,gt_box,,,1.0,1.0,0,,,,,0.8394338183793473,0.8394338183793473,1.0,15,0,-0.15889902940198128,12,-1,0.7626764248399174
431674,215259,000000215259.jpg,OBLIQUE,2,15,18464.5,354.3,-1,rtmdet_ins_s,2,0.9473,0.1010,0.8588,1,0.0000,0.0000,0.0000,2965.6,0.0006012295311081048,0.024099680260411187,0.0,15,1,0.0028407685505441593,12,-1,0.9455704583841211
431674,215259,000000215259.jpg,OBLIQUE,2,15,18464.5,354.3,-1,rtmdet_ins_tiny,3,0.9145,0.1074,0.9128,1,0.0000,0.0000,0.0000,1763.3,0.0005960033491857787,0.023432825199699484,0.0,15,1,0.0026484240506261525,12,-1,0.9400307325755849
431674,215259,000000215259.jpg,OBLIQUE,2,15,18464.5,354.3,-1,rtmdet_nano_person,17,0.8007,0.0449,0.9329,1,,,,655.7,0.0006059340732954576,0.022454908720999762,0.0,15,1,0.0026845297652113853,12,-1,0.9319892560734468
431922,253742,000000253742.jpg,FRONT,3,17,27174.1,379.9,-1,gt_box,,,1.0,1.0,0,,,,,0.961111085067872,0.961111085067872,1.0,17,0,-0.3326101287788644,12,-1,0.9102621078491211
431922,253742,000000253742.jpg,FRONT,3,17,27174.1,379.9,-1,rtmdet_ins_s,25,0.8893,0.9149,0.9149,0,0.9295,0.9631,0.9638,3433.2,0.9622613917760137,0.9622613917760137,1.0,17,0,-0.33775321512027573,12,-1,0.9171159968656653
431922,253742,000000253742.jpg,FRONT,3,17,27174.1,379.9,-1,rtmdet_ins_tiny,17,0.9153,0.9574,0.9574,0,0.9238,0.9517,0.9692,3697.9,0.9642069927477275,0.9642069927477275,1.0,17,0,-0.33491773580972595,12,-1,0.9050585347063401
431922,253742,000000253742.jpg,FRONT,3,17,27174.1,379.9,-1,rtmdet_nano_person,100,0.8638,0.9570,0.9570,0,,,,875.0,0.961531454123351,0.961531454123351,1.0,17,0,-0.33232980773041937,12,-1,0.9072496259913725
431990,369037,000000369037.jpg,FRONT,3,11,52817.1,409.9,-1,gt_box,,,1.0,1.0,0,,,,,0.9536322405615719,0.9536322405615719,1.0,10,0,-0.324575832387487,4,-1,0.8075544413398293
431990,369037,000000369037.jpg,FRONT,3,11,52817.1,409.9,-1,rtmdet_ins_s,22,0.9066,0.9521,0.9521,0,0.9172,0.9451,0.9688,2831.7,0.9524472127559956,0.9524472127559956,1.0,10,0,-0.32733653949437314,4,-1,0.8162815553300521
431990,369037,000000369037.jpg,FRONT,3,11,52817.1,409.9,-1,rtmdet_ins_tiny,33,0.8785,0.9345,0.9345,0,0.8761,0.9062,0.9635,3120.3,0.9487967494525398,0.9487967494525398,1.0,10,0,-0.32359964750197834,4,-1,0.8193983926492578
431990,369037,000000369037.jpg,FRONT,3,11,52817.1,409.9,-1,rtmdet_nano_person,47,0.6886,0.9693,0.9693,0,,,,171.6,0.9486769275157219,0.9486769275157219,1.0,10,0,-0.31945291428720923,4,-1,0.8080010764739093
431999,229553,000000229553.jpg,FRONT,3,17,52596.9,330.5,-1,gt_box,,,1.0,1.0,0,,,,,0.8938695518221496,0.8938695518221496,0.9411764705882353,17,0,-0.5758296615216485,12,-1,0.8367176634423873
431999,229553,000000229553.jpg,FRONT,3,17,52596.9,330.5,-1,rtmdet_ins_s,2,0.9229,0.9737,0.9737,0,0.9182,0.9307,0.9856,2911.6,0.8875575850108022,0.8875575850108022,0.9411764705882353,17,0,-0.5798710632516548,12,-1,0.8368580656893113
431999,229553,000000229553.jpg,FRONT,3,17,52596.9,330.5,-1,rtmdet_ins_tiny,3,0.8357,0.9124,0.9124,0,0.9145,0.9234,0.9895,1968.5,0.8808479464585588,0.8808479464585588,0.8823529411764706,17,0,-0.579408856448381,12,-1,0.8278492864440469
431999,229553,000000229553.jpg,FRONT,3,17,52596.9,330.5,-1,rtmdet_nano_person,7,0.8622,0.9706,0.9706,0,,,,122.8,0.8851876785779422,0.8851876785779422,0.9411764705882353,17,0,-0.581222574475691,12,-1,0.8456114425378687
432019,213171,000000213171.jpg,FRONT,3,16,19874.0,298.7,-1,gt_box,,,1.0,1.0,0,,,,,0.9805520784120658,0.9805520784120658,1.0,16,0,-0.367787908853458,12,-1,0.9214146803407108
432019,213171,000000213171.jpg,FRONT,3,16,19874.0,298.7,-1,rtmdet_ins_s,40,0.9099,0.8996,0.8996,0,0.8140,0.9184,0.8775,3087.2,0.985044076358613,0.985044076358613,1.0,16,0,-0.36973124368220955,12,-1,0.9151581490741056
432019,213171,000000213171.jpg,FRONT,3,16,19874.0,298.7,-1,rtmdet_ins_tiny,14,0.9213,0.8918,0.8918,0,0.8128,0.9189,0.8756,2236.5,0.9822616047937087,0.9822616047937087,1.0,16,0,-0.36772514238933546,12,-1,0.9191215669407564
