ann_id,image_id,file_name,orientation,face_visible,ears_visible,num_keypoints,area,bbox_h,gt_shoulder_sign,engine,detected,oks_raw,oks_corrected,pck02_raw,pck02_corrected,n_scored,d_identity,d_swapped,n_chir,chirality_swapped,chirality_margin,pred_shoulder_sign,shoulder_sign_correct,swap_shoulders,swap_hips,swap_arms,swap_legs,n_groups_decided,n_groups_swapped,conf_nose,conf_eyes,conf_shoulders,conf_mean,presence_nose,presence_mean
230567,545219,000000545219.jpg,FRONT,3,2,11,11989.7,171.1,-1,blazepose_heavy,0,,,,,,,,,,,,,,,,,,,,,,,,
230567,545219,000000545219.jpg,FRONT,3,2,11,11989.7,171.1,-1,blazepose_full,0,,,,,,,,,,,,,,,,,,,,,,,,
230567,545219,000000545219.jpg,FRONT,3,2,11,11989.7,171.1,-1,movenet_thunder,1,0.953714,0.953714,1.000000,1.000000,11,0.034704,0.597280,6,0,-0.562577,-1,1,0,0,0,,3,0,0.520028,0.456616,0.598275,0.364439,nan,
230567,545219,000000545219.jpg,FRONT,3,2,11,11989.7,171.1,-1,rtmpose_m,1,0.967635,0.967635,1.000000,1.000000,11,0.022306,0.579318,6,0,-0.557012,-1,1,0,0,0,,3,0,0.897899,0.955476,0.695216,0.569634,nan,
230831,139,000000000139.jpg,PROFILE,1,1,15,2913.1,138.0,1,blazepose_heavy,1,0.772983,0.772983,0.857143,0.857143,14,0.113770,0.131944,12,0,-0.018174,1,1,0,0,1,0,4,1,0.999877,0.999834,0.999921,0.725469,0.999982,0.999658
230831,139,000000000139.jpg,PROFILE,1,1,15,2913.1,138.0,1,blazepose_full,1,0.702970,0.702970,0.785714,0.785714,14,0.132909,0.150555,12,0,-0.017645,1,1,0,0,1,0,4,1,0.999439,0.999265,0.999883,0.734928,0.999759,0.997999
230831,139,000000000139.jpg,PROFILE,1,1,15,2913.1,138.0,1,movenet_thunder,1,0.892115,0.892115,1.000000,1.000000,14,0.068369,0.105826,12,0,-0.037457,1,1,0,0,1,0,4,1,0.320746,0.399737,0.525959,0.370593,nan,
230831,139,000000000139.jpg,PROFILE,1,1,15,2913.1,138.0,1,rtmpose_m,1,0.941615,0.941615,1.000000,1.000000,14,0.049643,0.124756,12,0,-0.075113,1,1,0,0,0,0,4,0,0.859513,0.820591,0.746944,0.707141,nan,
231268,461751,000000461751.jpg,OBLIQUE,2,1,11,49906.3,365.1,1,blazepose_heavy,0,,,,,,,,,,,,,,,,,,,,,,,,
231268,461751,000000461751.jpg,OBLIQUE,2,1,11,49906.3,365.1,1,blazepose_full,0,,,,,,,,,,,,,,,,,,,,,,,,
231268,461751,000000461751.jpg,OBLIQUE,2,1,11,49906.3,365.1,1,movenet_thunder,1,0.949565,0.949565,1.000000,1.000000,11,0.053043,0.153339,8,0,-0.100296,1,1,0,0,0,,3,0,0.544531,0.382048,0.553976,0.296833,nan,
231268,461751,000000461751.jpg,OBLIQUE,2,1,11,49906.3,365.1,1,rtmpose_m,1,0.940563,0.940563,1.000000,1.000000,11,0.051843,0.144505,8,0,-0.092662,-1,0,0,0,0,,3,0,0.840405,0.840042,0.708202,0.622368,nan,
232029,61418,000000061418.jpg,OBLIQUE,2,1,12,10035.9,171.0,1,blazepose_heavy,1,0.800093,0.800093,1.000000,1.000000,12,0.111974,0.154541,8,0,-0.042567,1,1,0,0,,0,3,0,0.999920,0.999902,0.999868,0.676065,0.999985,0.999725
232029,61418,000000061418.jpg,OBLIQUE,2,1,12,10035.9,171.0,1,blazepose_full,1,0.781320,0.781320,1.000000,1.000000,12,0.103534,0.182134,8,0,-0.078601,1,1,0,0,,0,3,0,0.921478,0.922302,0.994715,0.733408,0.925771,0.970828
232029,61418,000000061418.jpg,OBLIQUE,2,1,12,10035.9,171.0,1,movenet_thunder,1,0.908475,0.908475,1.000000,1.000000,12,0.055222,0.212686,8,0,-0.157464,1,1,0,0,,0,3,0,0.590753,0.467395,0.548289,0.432794,nan,
232029,61418,000000061418.jpg,OBLIQUE,2,1,12,10035.9,171.0,1,rtmpose_m,1,0.944891,0.944891,1.000000,1.000000,12,0.052778,0.210786,8,0,-0.158008,1,1,0,0,,0,3,0,0.881643,0.858649,0.683294,0.672036,nan,
232610,102411,000000102411.jpg,FRONT,3,1,17,2351.7,109.2,-1,blazepose_heavy,1,0.937883,0.937883,1.000000,1.000000,15,0.039060,0.306545,10,0,-0.267485,-1,1,0,0,0,0,4,0,0.999474,0.999050,0.999900,0.892141,0.999960,0.999907
232610,102411,000000102411.jpg,FRONT,3,1,17,2351.7,109.2,-1,blazepose_full,1,0.944397,0.944397,1.000000,1.000000,15,0.037923,0.303758,10,0,-0.265835,-1,1,0,0,0,0,4,0,0.999742,0.999396,0.998855,0.945975,0.999401,0.997447
232610,102411,000000102411.jpg,FRONT,3,1,17,2351.7,109.2,-1,movenet_thunder,1,0.945934,0.945934,1.000000,1.000000,15,0.039651,0.297134,10,0,-0.257482,-1,1,0,0,0,0,4,0,0.662913,0.755701,0.546381,0.587171,nan,
232610,102411,000000102411.jpg,FRONT,3,1,17,2351.7,109.2,-1,rtmpose_m,1,0.972627,0.972627,1.000000,1.000000,15,0.036242,0.304006,10,0,-0.267764,-1,1,0,0,0,0,4,0,0.954680,0.954071,0.777106,0.795389,nan,
232781,554579,000000554579.jpg,FRONT,3,2,17,34210.9,370.2,-1,blazepose_heavy,1,0.000383,0.000383,0.000000,0.000000,15,0.748685,0.752862,10,0,-0.004177,-1,1,0,0,0,0,4,0,0.998212,0.994502,0.999829,0.654267,0.999801,0.999343
232781,554579,000000554579.jpg,FRONT,3,2,17,34210.9,370.2,-1,blazepose_full,0,,,,,,,,,,,,,,,,,,,,,,,,
232781,554579,000000554579.jpg,FRONT,3,2,17,34210.9,370.2,-1,movenet_thunder,1,0.875134,0.875134,1.000000,1.000000,15,0.086493,0.371117,10,0,-0.284624,-1,1,0,0,0,0,4,0,0.562638,0.592898,0.550836,0.421486,nan,
232781,554579,000000554579.jpg,FRONT,3,2,17,34210.9,370.2,-1,rtmpose_m,1,0.954617,0.954617,1.000000,1.000000,15,0.036751,0.340697,10,0,-0.303946,-1,1,0,0,0,0,4,0,1.041790,1.034994,0.773054,0.784857,nan,
233668,463730,000000463730.jpg,REAR,0,1,13,3334.6,121.1,1,blazepose_heavy,1,0.963205,0.963205,1.000000,1.000000,13,0.039878,0.383135,12,0,-0.343257,1,1,0,0,0,0,4,0,0.999642,0.999525,0.999991,0.919808,0.999999,0.999893
233668,463730,000000463730.jpg,REAR,0,1,13,3334.6,121.1,1,blazepose_full,1,0.965159,0.965159,1.000000,1.000000,13,0.036714,0.378371,12,0,-0.341657,1,1,0,0,0,0,4,0,0.999808,0.999732,0.999886,0.937978,0.999990,0.999954
233668,463730,000000463730.jpg,REAR,0,1,13,3334.6,121.1,1,movenet_thunder,1,0.958483,0.958483,1.000000,1.000000,13,0.045462,0.380800,12,0,-0.335338,1,1,0,0,0,0,4,0,0.246486,0.106635,0.537505,0.470028,nan,
233668,463730,000000463730.jpg,REAR,0,1,13,3334.6,121.1,1,rtmpose_m,1,0.972071,0.972071,1.000000,1.000000,13,0.033165,0.381034,12,0,-0.347869,1,1,0,0,0,0,4,0,0.650745,0.666339,0.776400,0.752349,nan,
233745,163746,000000163746.jpg,FRONT,3,2,17,5637.0,178.7,-1,blazepose_heavy,1,0.925365,0.925365,1.000000,1.000000,16,0.033997,0.332602,10,0,-0.298605,-1,1,0,0,0,0,4,0,0.999988,0.999977,0.999983,0.988615,0.999996,0.999826
233745,163746,000000163746.jpg,FRONT,3,2,17,5637.0,178.7,-1,blazepose_full,1,0.920241,0.920241,1.000000,1.000000,16,0.036665,0.336242,10,0,-0.299577,-1,1,0,0,0,0,4,0,0.999899,0.999652,0.999850,0.983152,0.999167,0.998395
233745,163746,000000163746.jpg,FRONT,3,2,17,5637.0,178.7,-1,movenet_thunder,1,0.959465,0.959465,1.000000,1.000000,16,0.047196,0.341701,10,0,-0.294505,-1,1,0,0,0,0,4,0,0.677664,0.702203,0.564185,0.601353,nan,
233745,163746,000000163746.jpg,FRONT,3,2,17,5637.0,178.7,-1,rtmpose_m,1,0.964753,0.964753,1.000000,1.000000,16,0.040476,0.335492,10,0,-0.295016,-1,1,0,0,0,0,4,0,1.052664,1.048835,0.769080,0.870215,nan,
233799,495146,000000495146.jpg,PROFILE,1,0,9,2355.0,121.5,-1,blazepose_heavy,0,,,,,,,,,,,,,,,,,,,,,,,,
233799,495146,000000495146.jpg,PROFILE,1,0,9,2355.0,121.5,-1,blazepose_full,0,,,,,,,,,,,,,,,,,,,,,,,,
233799,495146,000000495146.jpg,PROFILE,1,0,9,2355.0,121.5,-1,movenet_thunder,1,0.897086,0.897086,1.000000,1.000000,9,0.051915,0.137180,4,0,-0.085265,-1,1,0,0,,,2,0,0.355475,0.332528,0.563039,0.429394,nan,
233799,495146,000000495146.jpg,PROFILE,1,0,9,2355.0,121.5,-1,rtmpose_m,1,0.967200,0.967200,1.000000,1.000000,9,0.041710,0.138347,4,0,-0.096637,-1,1,0,0,,,2,0,0.865295,0.825062,0.784491,0.715436,nan,
233900,357978,000000357978.jpg,FRONT,3,0,13,14836.0,271.3,-1,blazepose_heavy,1,0.000219,0.000219,0.000000,0.000000,13,0.734012,0.735014,10,0,-0.001002,-1,1,0,0,0,0,4,0,0.999994,0.999985,0.999985,0.976890,0.999997,0.999923
233900,357978,000000357978.jpg,FRONT,3,0,13,14836.0,271.3,-1,blazepose_full,1,0.000302,0.000302,0.000000,0.000000,13,0.732112,0.733060,10,0,-0.000948,-1,1,0,0,1,0,4,1,0.999993,0.999973,0.999941,0.966954,0.999921,0.997828
233900,357978,000000357978.jpg,FRONT,3,0,13,14836.0,271.3,-1,movenet_thunder,1,0.916558,0.916558,1.000000,1.000000,13,0.064393,0.381475,10,0,-0.317082,-1,1,0,0,0,0,4,0,0.606997,0.574948,0.615362,0.493911,nan,
233900,357978,000000357978.jpg,FRONT,3,0,13,14836.0,271.3,-1,rtmpose_m,1,0.967615,0.967615,1.000000,1.000000,13,0.034083,0.370458,10,0,-0.336375,-1,1,0,0,0,0,4,0,0.992175,1.020986,0.802784,0.814358,nan,
234292,392722,000000392722.jpg,REAR,0,2,12,3435.7,130.2,1,blazepose_heavy,1,0.920379,0.920379,1.000000,1.000000,10,0.042430,0.329809,8,0,-0.287378,1,1,0,0,,0,3,0,0.999989,0.999982,0.999996,0.884865,1.000000,0.999967
234292,392722,000000392722.jpg,REAR,0,2,12,3435.7,130.2,1,blazepose_full,1,0.903416,0.903416,1.000000,1.000000,10,0.046327,0.334044,8,0,-0.287717,1,1,0,0,,0,3,0,0.999913,0.999946,0.999770,0.850451,0.999884,0.997647
234292,392722,000000392722.jpg,REAR,0,2,12,3435.7,130.2,1,movenet_thunder,1,0.967959,0.967959,1.000000,1.000000,10,0.035572,0.334062,8,0,-0.298490,1,1,0,0,,0,3,0,0.165810,0.207094,0.500115,0.486928,nan,
234292,392722,000000392722.jpg,REAR,0,2,12,3435.7,130.2,1,rtmpose_m,1,0.965324,0.965324,1.000000,1.000000,10,0.046130,0.341952,8,0,-0.295822,1,1,0,0,,0,3,0,0.539530,0.623681,0.834450,0.747674,nan,
234594,91406,000000091406.jpg,FRONT,3,2,13,24125.1,336.6,-1,blazepose_heavy,1,0.917192,0.917192,1.000000,1.000000,13,0.073486,0.285032,6,0,-0.211546,-1,1,0,0,,0,3,0,0.999993,0.999984,0.999905,0.715588,0.999998,0.999654
234594,91406,000000091406.jpg,FRONT,3,2,13,24125.1,336.6,-1,blazepose_full,1,0.844263,0.844263,1.000000,1.000000,13,0.109682,0.317250,6,0,-0.207568,-1,1,0,0,,0,3,0,0.991747,0.977429,0.998269,0.701139,0.962577,0.967369
234594,91406,000000091406.jpg,FRONT,3,2,13,24125.1,336.6,-1,movenet_thunder,1,0.932489,0.932489,1.000000,1.000000,13,0.056489,0.266932,6,0,-0.210443,-1,1,0,0,,0,3,0,0.576988,0.508726,0.565595,0.439581,nan,
234594,91406,000000091406.jpg,FRONT,3,2,13,24125.1,336.6,-1,rtmpose_m,1,0.964463,0.964463,1.000000,1.000000,13,0.032330,0.275040,6,0,-0.242710,-1,1,0,0,,0,3,0,1.013538,1.050728,0.733440,0.755224,nan,
234614,147740,000000147740.jpg,REAR,0,1,8,2301.2,132.0,1,blazepose_heavy,0,,,,,,,,,,,,,,,,,,,,,,,,
234614,147740,000000147740.jpg,REAR,0,1,8,2301.2,132.0,1,blazepose_full,0,,,,,,,,,,,,,,,,,,,,,,,,
234614,147740,000000147740.jpg,REAR,0,1,8,2301.2,132.0,1,movenet_thunder,1,0.755249,0.755249,0.875000,0.875000,8,0.084752,0.115842,4,0,-0.031090,1,1,0,0,,,2,0,0.327196,0.343513,0.451695,0.310864,nan,
234614,147740,000000147740.jpg,REAR,0,1,8,2301.2,132.0,1,rtmpose_m,1,0.894784,0.894784,1.000000,1.000000,8,0.087815,0.103394,4,0,-0.015579,1,1,0,1,,,2,1,0.886155,0.848969,0.693802,0.669068,nan,
234974,554579,000000554579.jpg,FRONT,3,2,17,34941.3,319.3,-1,blazepose_heavy,1,0.884003,0.884003,0.866667,0.866667,15,0.069149,0.400799,10,0,-0.331651,-1,1,0,0,0,0,4,0,0.999501,0.998535,0.999941,0.698332,0.999909,0.998941
234974,554579,000000554579.jpg,FRONT,3,2,17,34941.3,319.3,-1,blazepose_full,1,0.825928,0.825928,0.866667,0.866667,15,0.103570,0.374991,10,0,-0.271421,-1,1,0,0,0,0,4,0,0.999963,0.999913,0.999876,0.721602,0.999910,0.999162
234974,554579,000000554579.jpg,FRONT,3,2,17,34941.3,319.3,-1,movenet_thunder,1,0.831398,0.831398,0.933333,0.933333,15,0.148309,0.434228,10,0,-0.285919,-1,1,0,0,0,0,4,0,0.576792,0.530920,0.595643,0.372281,nan,
234974,554579,000000554579.jpg,FRONT,3,2,17,34941.3,319.3,-1,rtmpose_m,1,0.894890,0.894890,1.000000,1.000000,15,0.078046,0.396701,10,0,-0.318655,-1,1,0,0,0,0,4,0,1.034739,1.090380,0.749210,0.738087,nan,
235455,38829,000000038829.jpg,FRONT,3,1,16,11953.0,259.1,-1,blazepose_heavy,1,0.715196,0.715196,0.733333,0.733333,15,0.143331,0.228786,10,0,-0.085455,-1,1,0,0,0,1,4,1,0.999952,0.999907,0.999963,0.780142,0.999998,0.999753
235455,38829,000000038829.jpg,FRONT,3,1,16,11953.0,259.1,-1,blazepose_full,1,0.182781,0.071988,0.200000,0.066667,15,0.501150,0.489675,10,1,0.011475,1,0,1,0,1,1,4,3,0.999375,0.998995,0.999937,0.844968,0.998618,0.998509
235455,38829,000000038829.jpg,FRONT,3,1,16,11953.0,259.1,-1,movenet_thunder,1,0.882723,0.882723,0.933333,0.933333,15,0.082692,0.167878,10,0,-0.085186,-1,1,0,0,0,1,4,1,0.493811,0.543422,0.390249,0.383161,nan,
235455,38829,000000038829.jpg,FRONT,3,1,16,11953.0,259.1,-1,rtmpose_m,1,0.889655,0.889655,0.933333,0.933333,15,0.081981,0.180862,10,0,-0.098881,-1,1,0,0,0,1,4,1,0.942110,1.010981,0.796613,0.749921,nan,
235484,377723,000000377723.jpg,OBLIQUE,2,1,13,1599.7,102.9,-1,blazepose_heavy,1,0.043830,0.043830,0.000000,0.000000,12,0.453809,0.454038,6,0,-0.000229,-1,1,1,0,,0,3,1,0.999775,0.999729,0.999699,0.688048,0.999989,0.999859
235484,377723,000000377723.jpg,OBLIQUE,2,1,13,1599.7,102.9,-1,blazepose_full,1,0.039093,0.039093,0.083333,0.083333,12,0.537672,0.537832,6,0,-0.000161,-1,1,0,1,,0,3,1,0.989039,0.982107,0.996270,0.653752,0.997904,0.993150
235484,377723,000000377723.jpg,OBLIQUE,2,1,13,1599.7,102.9,-1,movenet_thunder,1,0.724437,0.724437,0.916667,0.916667,12,0.087891,0.160316,6,0,-0.072425,-1,1,0,0,,1,3,1,0.352480,0.393703,0.542480,0.387578,nan,
235484,377723,000000377723.jpg,OBLIQUE,2,1,13,1599.7,102.9,-1,rtmpose_m,1,0.818060,0.818060,0.916667,0.916667,12,0.076806,0.172470,6,0,-0.095664,-1,1,0,0,,0,3,0,0.768427,0.779006,0.678038,0.638265,nan,
235660,507797,000000507797.jpg,OBLIQUE,2,1,15,7476.4,203.9,1,blazepose_heavy,1,0.794134,0.794134,0.923077,0.923077,13,0.072824,0.212644,8,0,-0.139820,1,1,0,0,0,0,4,0,0.999979,0.999971,0.999974,0.850452,0.999997,0.999922
235660,507797,000000507797.jpg,OBLIQUE,2,1,15,7476.4,203.9,1,blazepose_full,1,0.773508,0.773508,0.923077,0.923077,13,0.099350,0.196352,8,0,-0.097002,1,1,0,0,0,0,4,0,0.999900,0.999835,0.999220,0.828157,0.999708,0.999220
235660,507797,000000507797.jpg,OBLIQUE,2,1,15,7476.4,203.9,1,movenet_thunder,1,0.716367,0.716367,0.769231,0.769231,13,0.077284,0.199195,8,0,-0.121911,1,1,0,0,0,0,4,0,0.552796,0.495686,0.345123,0.417787,nan,
235660,507797,000000507797.jpg,OBLIQUE,2,1,15,7476.4,203.9,1,rtmpose_m,1,0.840422,0.840422,0.923077,0.923077,13,0.082955,0.210336,8,0,-0.127381,1,1,0,0,0,0,4,0,0.958025,0.852409,0.764102,0.739533,nan,
236110,377723,000000377723.jpg,OBLIQUE,2,1,13,2460.7,120.4,-1,blazepose_heavy,0,,,,,,,,,,,,,,,,,,,,,,,,
236110,377723,000000377723.jpg,OBLIQUE,2,1,13,2460.7,120.4,-1,blazepose_full,1,0.000000,0.000000,0.000000,0.000000,13,1.217548,1.217494,8,1,0.000055,-1,1,1,0,,1,3,2,0.997607,0.996164,0.997924,0.718652,0.998328,0.995070
236110,377723,000000377723.jpg,OBLIQUE,2,1,13,2460.7,120.4,-1,movenet_thunder,1,0.929597,0.929597,1.000000,1.000000,13,0.058483,0.172542,8,0,-0.114059,-1,1,0,0,,0,3,0,0.514793,0.387496,0.516935,0.475189,nan,
236110,377723,000000377723.jpg,OBLIQUE,2,1,13,2460.7,120.4,-1,rtmpose_m,1,0.952566,0.952566,1.000000,1.000000,13,0.050510,0.164137,8,0,-0.113626,-1,1,0,0,,0,3,0,0.933163,0.927275,0.725231,0.733012,nan,
236416,377723,000000377723.jpg,OBLIQUE,2,1,13,2323.5,105.7,-1,blazepose_heavy,1,0.000026,0.000026,0.000000,0.000000,13,0.990817,0.991011,8,0,-0.000193,1,0,0,0,,0,3,0,0.992068,0.990931,0.997224,0.816168,0.998373,0.930180
236416,377723,000000377723.jpg,OBLIQUE,2,1,13,2323.5,105.7,-1,blazepose_full,1,0.000123,0.000123,0.000000,0.000000,13,0.954054,0.954067,8,0,-0.000013,-1,1,1,0,,1,3,2,0.999674,0.999454,0.999346,0.848896,0.994429,0.989165
236416,377723,000000377723.jpg,OBLIQUE,2,1,13,2323.5,105.7,-1,movenet_thunder,1,0.934806,0.934806,1.000000,1.000000,13,0.057866,0.070028,8,0,-0.012161,1,0,1,1,,0,3,2,0.451010,0.341481,0.549580,0.371387,nan,
236416,377723,000000377723.jpg,OBLIQUE,2,1,13,2323.5,105.7,-1,rtmpose_m,1,0.893878,0.893878,0.923077,0.923077,13,0.072147,0.072752,8,0,-0.000605,1,0,1,0,,0,3,1,0.813387,0.793987,0.701662,0.670083,nan,
236632,38829,000000038829.jpg,FRONT,3,1,15,3117.0,118.0,-1,blazepose_heavy,1,0.813193,0.813193,0.857143,0.857143,14,0.078136,0.491500,10,0,-0.413364,-1,1,0,0,0,0,4,0,0.999911,0.999688,0.999969,0.804100,0.999988,0.998611
236632,38829,000000038829.jpg,FRONT,3,1,15,3117.0,118.0,-1,blazepose_full,1,0.820603,0.820603,0.857143,0.857143,14,0.082131,0.493406,10,0,-0.411275,-1,1,0,0,0,0,4,0,0.999676,0.999237,0.999921,0.862173,0.999548,0.997041
236632,38829,000000038829.jpg,FRONT,3,1,15,3117.0,118.0,-1,movenet_thunder,1,0.872225,0.872225,0.928571,0.928571,14,0.070345,0.494380,10,0,-0.424035,-1,1,0,0,0,0,4,0,0.427270,0.697420,0.683143,0.528716,nan,
236632,38829,000000038829.jpg,FRONT,3,1,15,3117.0,118.0,-1,rtmpose_m,1,0.864772,0.864772,0.857143,0.857143,14,0.077046,0.490588,10,0,-0.413542,-1,1,0,0,0,0,4,0,0.914388,0.941648,0.790595,0.748643,nan,
236688,548780,000000548780.jpg,REAR,0,2,13,12139.5,210.1,1,blazepose_heavy,0,,,,,,,,,,,,,,,,,,,,,,,,
236688,548780,000000548780.jpg,REAR,0,2,13,12139.5,210.1,1,blazepose_full,0,,,,,,,,,,,,,,,,,,,,,,,,
236688,548780,000000548780.jpg,REAR,0,2,13,12139.5,210.1,1,movenet_thunder,1,0.928749,0.928749,1.000000,1.000000,11,0.036848,0.396238,8,0,-0.359391,1,1,0,0,0,0,4,0,0.141648,0.084801,0.503030,0.395556,nan,
236688,548780,000000548780.jpg,REAR,0,2,13,12139.5,210.1,1,rtmpose_m,1,0.932297,0.932297,1.000000,1.000000,11,0.034206,0.390335,8,0,-0.356129,1,1,0,0,0,0,4,0,0.477875,0.508922,0.718070,0.645691,nan,
236746,377723,000000377723.jpg,REAR,0,0,10,1448.3,101.6,1,blazepose_heavy,1,0.000000,0.000000,0.000000,0.000000,7,1.286463,1.286358,6,1,0.000105,-1,0,1,0,,0,3,1,0.995149,0.991549,0.995820,0.770286,0.994338,0.975772
236746,377723,000000377723.jpg,REAR,0,0,10,1448.3,101.6,1,blazepose_full,1,0.000000,0.000000,0.000000,0.000000,7,1.310863,1.310549,6,1,0.000314,-1,0,1,0,,0,3,1,0.972189,0.949008,0.954591,0.782547,0.960540,0.945276
236746,377723,000000377723.jpg,REAR,0,0,10,1448.3,101.6,1,movenet_thunder,1,0.090153,0.090153,0.000000,0.000000,7,0.562880,0.569071,6,0,-0.006191,1,1,0,0,,0,3,0,0.377283,0.367237,0.311064,0.379325,nan,
236746,377723,000000377723.jpg,REAR,0,0,10,1448.3,101.6,1,rtmpose_m,1,0.868015,0.868015,1.000000,1.000000,7,0.089363,0.125507,6,0,-0.036144,1,1,0,1,,0,3,1,0.799290,0.746111,0.633285,0.622687,nan,
236826,445834,000000445834.jpg,OBLIQUE,2,1,14,7988.6,224.4,1,blazepose_heavy,1,0.000004,0.000004,0.000000,0.000000,14,1.089792,1.091159,10,0,-0.001367,1,1,0,1,0,0,4,1,0.995459,0.996561,0.998667,0.821794,0.997156,0.991753
236826,445834,000000445834.jpg,OBLIQUE,2,1,14,7988.6,224.4,1,blazepose_full,1,0.000002,0.000002,0.000000,0.000000,14,1.115496,1.115963,10,0,-0.000467,1,1,0,0,0,1,4,1,0.999626,0.999699,0.999337,0.846931,0.999502,0.996773
236826,445834,000000445834.jpg,OBLIQUE,2,1,14,7988.6,224.4,1,movenet_thunder,1,0.956421,0.956421,1.000000,1.000000,14,0.047274,0.196300,10,0,-0.149026,1,1,0,0,0,0,4,0,0.601252,0.469961,0.622994,0.522623,nan,
236826,445834,000000445834.jpg,OBLIQUE,2,1,14,7988.6,224.4,1,rtmpose_m,1,0.962702,0.962702,1.000000,1.000000,14,0.047045,0.194905,10,0,-0.147860,1,1,0,0,0,0,4,0,0.975418,0.945503,0.757780,0.771402,nan,
236973,480985,000000480985.jpg,REAR,0,1,9,1562.0,104.5,-1,blazepose_heavy,0,,,,,,,,,,,,,,,,,,,,,,,,
236973,480985,000000480985.jpg,REAR,0,1,9,1562.0,104.5,-1,blazepose_full,0,,,,,,,,,,,,,,,,,,,,,,,,
236973,480985,000000480985.jpg,REAR,0,1,9,1562.0,104.5,-1,movenet_thunder,1,0.833898,0.833898,1.000000,1.000000,9,0.051031,0.127843,4,0,-0.076811,-1,1,0,0,,,2,0,0.598711,0.556644,0.596466,0.522649,nan,
236973,480985,000000480985.jpg,REAR,0,1,9,1562.0,104.5,-1,rtmpose_m,1,0.931130,0.931130,1.000000,1.000000,9,0.027515,0.141345,4,0,-0.113830,-1,1,0,0,,,2,0,0.913684,0.885197,0.784518,0.756780,nan,
237126,548780,000000548780.jpg,REAR,0,2,14,12217.0,210.6,1,blazepose_heavy,1,0.000593,0.000593,0.000000,0.000000,11,1.035797,1.035869,8,0,-0.000072,-1,0,1,0,0,1,4,2,0.946618,0.949280,0.991169,0.642360,0.977543,0.926426
237126,548780,000000548780.jpg,REAR,0,2,14,12217.0,210.6,1,blazepose_full,0,,,,,,,,,,,,,,,,,,,,,,,,
237126,548780,000000548780.jpg,REAR,0,2,14,12217.0,210.6,1,movenet_thunder,1,0.707098,0.707098,0.727273,0.727273,11,0.085485,0.395443,8,0,-0.309958,1,1,0,0,0,0,4,0,0.113915,0.159856,0.447496,0.388245,nan,
237126,548780,000000548780.jpg,REAR,0,2,14,12217.0,210.6,1,rtmpose_m,1,0.773877,0.773877,1.000000,1.000000,11,0.067746,0.381764,8,0,-0.314018,1,1,0,0,0,0,4,0,0.592860,0.565445,0.706742,0.642720,nan,
237158,448076,000000448076.jpg,OBLIQUE,2,2,15,5229.5,178.0,-1,blazepose_heavy,1,0.934786,0.934786,1.000000,1.000000,14,0.042202,0.273130,8,0,-0.230928,-1,1,0,0,,0,3,0,0.999820,0.999754,0.999753,0.787384,0.999986,0.999882
237158,448076,000000448076.jpg,OBLIQUE,2,2,15,5229.5,178.0,-1,blazepose_full,1,0.890132,0.890132,1.000000,1.000000,14,0.080891,0.276407,8,0,-0.195517,-1,1,0,0,,0,3,0,0.999905,0.999823,0.999185,0.857939,0.999509,0.995161
237158,448076,000000448076.jpg,OBLIQUE,2,2,15,5229.5,178.0,-1,movenet_thunder,1,0.951335,0.951335,1.000000,1.000000,14,0.047601,0.286955,8,0,-0.239354,-1,1,0,0,,0,3,0,0.555533,0.753877,0.631796,0.573232,nan,
237158,448076,000000448076.jpg,OBLIQUE,2,2,15,5229.5,178.0,-1,rtmpose_m,1,0.955730,0.955730,1.000000,1.000000,14,0.037705,0.284966,8,0,-0.247262,-1,1,0,0,,0,3,0,0.990191,1.042232,0.809817,0.832097,nan,
237693,514508,000000514508.jpg,OBLIQUE,2,1,12,6719.3,138.7,-1,blazepose_heavy,1,0.747238,0.747238,0.818182,0.818182,11,0.130667,0.385537,6,0,-0.254870,-1,1,0,0,,1,3,1,0.991848,0.993043,0.999566,0.737256,0.994531,0.975540
237693,514508,000000514508.jpg,OBLIQUE,2,1,12,6719.3,138.7,-1,blazepose_full,1,0.531443,0.531443,0.727273,0.727273,11,0.196129,0.346224,6,0,-0.150095,-1,1,0,0,,1,3,1,0.997605,0.997537,0.999082,0.731034,0.996628,0.988334
237693,514508,000000514508.jpg,OBLIQUE,2,1,12,6719.3,138.7,-1,movenet_thunder,1,0.892992,0.892992,0.909091,0.909091,11,0.095195,0.349656,6,0,-0.254460,-1,1,0,0,,0,3,0,0.524194,0.450596,0.723786,0.409181,nan,
237693,514508,000000514508.jpg,OBLIQUE,2,1,12,6719.3,138.7,-1,rtmpose_m,1,0.942011,0.942011,1.000000,1.000000,11,0.053688,0.408222,6,0,-0.354534,-1,1,0,0,,0,3,0,0.953885,0.989152,0.707664,0.703619,nan,
237810,280710,000000280710.jpg,REAR,0,0,10,5993.6,168.8,1,blazepose_heavy,1,0.968940,0.968940,1.000000,1.000000,10,0.041466,0.357198,10,0,-0.315733,1,1,0,0,0,0,4,0,0.998263,0.998345,0.999952,0.831423,0.999960,0.999873
237810,280710,000000280710.jpg,REAR,0,0,10,5993.6,168.8,1,blazepose_full,1,0.958018,0.958018,1.000000,1.000000,10,0.045402,0.353431,10,0,-0.308029,1,1,0,0,0,0,4,0,0.995186,0.995462,0.999486,0.841837,0.999429,0.999365
